X,Y,OBJECTID,project,Farm,Lat,Long,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe
7.63333300000005,11.1833330000001,604,ISRIC legacy profile data,NG17073_7,11.183333,7.633333,0-18,1,6.3,0,1.13,0,0,0,0,0,0,0,0,0
11.1,7.33333300000004,605,ISRIC legacy profile data,NG17073_8,7.333333,11.1,0-20,1,6.3,0,3.52,0,0,0,0,0,0,0,0,0
5.38333300000005,9.68333300000006,606,ISRIC legacy profile data,NG17073_9,9.683333,5.383333,0-8,1,4.7,0,0.49,0,0,0,0,0,0,0,0,0
7.01426800000007,6.52342300000004,607,ISRIC legacy profile data,NG23018_1,6.523423,7.014268,0-15,1,5.1,0.08,0.36,0,0,0,0,0,0,0,0,0
6.98336900000004,6.51972600000005,608,ISRIC legacy profile data,NG23018_2,6.519726,6.983369,0-20,1,4.9,0.0802632,0.61,0,0,0,0,0,0,0,0,0
6.98957800000005,6.53840900000006,609,ISRIC legacy profile data,NG23018_3,6.538409,6.989578,0-21,1,4.8,0.0893939,0.59,0,0,0,0,0,0,0,0,0
6.95320500000003,6.49598700000007,610,ISRIC legacy profile data,NG23018_4,6.495987,6.953205,0-24,1,5.2,0.05,0.43,0,0,0,0,0,0,0,0,0
7.05889800000006,6.58128300000004,611,ISRIC legacy profile data,NG23018_6,6.581283,7.058898,0-18,1,6,0.1106667,0.83,0,0,0,0,0,0,0,0,0
6.91852600000004,6.53807500000005,612,ISRIC legacy profile data,NG23018_7,6.538075,6.918526,0-20,1,5.5,0.13,0.91,0,0,0,0,0,0,0,0,0
6.99265100000002,6.46985900000004,613,ISRIC legacy profile data,NG23018_8,6.469859,6.992651,0-25,1,5.5,0.05,0.49,0,0,0,0,0,0,0,0,0
7.03503800000004,6.52322000000004,614,ISRIC legacy profile data,NG23018_9,6.52322,7.035038,0-8,1,5.4,0.1,1.11,0,0,0,0,0,0,0,0,0
8.60234900000006,5.39378100000005,615,ISRIC legacy profile data,NG25171_P05,5.393781,8.602349,0-6,1,6.1,0.2901961,2.96,0,0,0,0,0,0,0,0,0
8.67176300000006,5.49270900000005,616,ISRIC legacy profile data,NG25171_P06,5.492709,8.671763,0-5,1,5,0.1598291,1.87,0,0,0,0,0,0,0,0,0
8.78586800000005,5.41746300000005,617,ISRIC legacy profile data,NG25171_P09,5.417463,8.785868,0-4,1,5,0.0897436,1.05,0,0,0,0,0,0,0,0,0
8.43494300000003,5.30332400000003,618,ISRIC legacy profile data,NG25171_P11,5.303324,8.434943,0-5,1,4.6,0.18,2.43,0,0,0,0,0,0,0,0,0
8.28119300000003,5.54069800000002,619,ISRIC legacy profile data,NG25171_P16,5.540698,8.281193,0-7,1,8.2,0.4378947,4.16,0,0,0,0,0,0,0,0,0
8.29791700000004,5.50255300000003,620,ISRIC legacy profile data,NG25171_P17,5.502553,8.297917,0-7,1,8.2,0.2291667,2.2,0,0,0,0,0,0,0,0,0
8.32608500000003,5.47497200000004,621,ISRIC legacy profile data,NG25171_P19,5.474972,8.326085,0-5,1,4.7,0.1504274,1.76,0,0,0,0,0,0,0,0,0
8.65412500000002,5.09529200000003,622,ISRIC legacy profile data,NG25171_P21,5.095292,8.654125,0-6,1,5.3,0.1692982,1.93,0,0,0,0,0,0,0,0,0
8.73916000000003,5.53338500000007,623,ISRIC legacy profile data,NG25171_P23,5.533385,8.73916,0-5,1,5.2,0.2105691,2.59,0,0,0,0,0,0,0,0,0
8.80655700000005,5.55619100000007,624,ISRIC legacy profile data,NG25171_P25,5.556191,8.806557,0-6,1,5.4,0.3009174,3.28,0,0,0,0,0,0,0,0,0
8.81438600000007,5.61439800000005,625,ISRIC legacy profile data,NG25171_P26,5.614398,8.814386,0-6,1,5.1,0.3699248,4.92,0,0,0,0,0,0,0,0,0
8.69218600000005,5.64707500000003,626,ISRIC legacy profile data,NG25171_P28,5.647075,8.692186,0-4,1,5,0.1495238,1.57,0,0,0,0,0,0,0,0,0
8.43536200000005,5.71055800000005,627,ISRIC legacy profile data,NG25171_P34,5.710558,8.435362,0-6,1,5.2,0.2909091,3.2,0,0,0,0,0,0,0,0,0
8.38498500000003,5.72281200000003,628,ISRIC legacy profile data,NG25171_P35,5.722812,8.384985,0-5,1,6.8,0.3589286,4.02,0,0,0,0,0,0,0,0,0
8.52114100000006,5.78510300000005,629,ISRIC legacy profile data,NG25171_P37,5.785103,8.521141,0-6,1,6.1,0.0897196,0.96,0,0,0,0,0,0,0,0,0
3.88991800000002,7.43886200000003,630,ISRIC legacy profile data,NG27274_01,7.438862,3.889918,0-14,1,7.2,0.0399687,2.55,0,0,0,0,0,0,0,0,0
3.89017300000006,7.43886000000003,631,ISRIC legacy profile data,NG27274_02,7.43886,3.890173,0-22,1,7.1,0.1098039,2.24,0,0,0,0,0,0,0,0,0
3.90486100000004,7.45902800000005,632,ISRIC legacy profile data,NG27274_03,7.459028,3.904861,0-13,1,6.8,0.06,1.41,0,0,0,0,0,0,0,0,0
3.90506900000003,7.45916700000004,633,ISRIC legacy profile data,NG27274_04,7.459167,3.905069,0-24,1,6.7,0.1198473,1.57,0,0,0,0,0,0,0,0,0
3.93572900000004,7.39118700000006,634,ISRIC legacy profile data,NG27274_05,7.391187,3.935729,0-17,1,6.3,0.04,3.34,0,0,0,0,0,0,0,0,0
3.93591600000002,7.39118400000007,635,ISRIC legacy profile data,NG27274_06,7.391184,3.935916,0-14,1,6.4,0.07,2.24,0,0,0,0,0,0,0,0,0
3.95537300000007,7.39673700000003,636,ISRIC legacy profile data,NG27274_07,7.396737,3.955373,0-22,1,6.7,0.03,1.41,0,0,0,0,0,0,0,0,0
3.95578100000006,7.39672600000006,637,ISRIC legacy profile data,NG27274_08,7.396726,3.955781,0-14,1,6,0.1705882,2.32,0,0,0,0,0,0,0,0,0
3.95130800000004,7.34754300000003,638,ISRIC legacy profile data,NG27274_09,7.347543,3.951308,0-23,1,6,0.02,2.48,0,0,0,0,0,0,0,0,0
3.95152800000005,7.34755600000005,639,ISRIC legacy profile data,NG27274_10,7.347556,3.951528,0-13,1,6.6,0.2194915,2.59,0,0,0,0,0,0,0,0,0
6.55900000000003,5.30500000000006,640,ISRIC legacy profile data,NG27838_01,5.305,6.559,0-15,1,4.9,0,1.08,0,0,0,0,0,0,0,0,0
6.56500000000005,5.36500000000007,641,ISRIC legacy profile data,NG27838_02,5.365,6.565,0-15,1,5.6,0,1.45,0,0,0,0,0,0,0,0,0
6.94000000000005,4.96000000000004,642,ISRIC legacy profile data,NG27838_03,4.96,6.94,0-15,1,4.9,0,2.13,0,0,0,0,0,0,0,0,0
6.75000000000006,4.91500000000002,643,ISRIC legacy profile data,NG27838_04,4.915,6.75,0-15,1,5.1,0,1.98,0,0,0,0,0,0,0,0,0
6.25600000000003,5.09960000000007,644,ISRIC legacy profile data,NG27838_05,5.0996,6.256,0-15,1,5.3,0,0.93,0,0,0,0,0,0,0,0,0
6.23700000000002,4.90700000000004,645,ISRIC legacy profile data,NG27838_06,4.907,6.237,0-15,1,6.4,0,2.07,0,0,0,0,0,0,0,0,0
8.73200000000003,8.53100000000006,646,ISRIC legacy profile data,NG28316_Assaikio-1,8.531,8.732,0-15,1,5.4,0,1.2,0,0,0,0,0,0,0,0,0
8.72800000000007,8.53400000000005,647,ISRIC legacy profile data,NG28316_Assaikio-2,8.534,8.728,0-16,1,6.4,0,0.9,0,0,0,0,0,0,0,0,0
8.73500000000007,8.53500000000003,648,ISRIC legacy profile data,NG28316_Assaikio-3,8.535,8.735,0-26,1,6.2,0,1,0,0,0,0,0,0,0,0,0
8.72600000000006,8.53600000000006,649,ISRIC legacy profile data,NG28316_Assaikio-4,8.536,8.726,0-18,1,5.1,0,1.96,0,0,0,0,0,0,0,0,0
9.16800000000006,8.11280000000005,650,ISRIC legacy profile data,NG28316_Awe-5,8.1128,9.168,0-20,1,6,0,0.45,0,0,0,0,0,0,0,0,0
9.16600000000005,8.11300000000006,651,ISRIC legacy profile data,NG28316_Awe-6,8.113,9.166,0-31,1,6,0,0.24,0,0,0,0,0,0,0,0,0
9.16000000000003,8.12000000000006,652,ISRIC legacy profile data,NG28316_Awe-7,8.12,9.16,0-9,1,5.5,0,0.59,0,0,0,0,0,0,0,0,0
9.16200000000003,8.11700000000008,653,ISRIC legacy profile data,NG28316_Awe-8,8.117,9.162,0-14,1,5.2,0,0.63,0,0,0,0,0,0,0,0,0
9.16200000000003,8.11300000000006,654,ISRIC legacy profile data,NG28316_Awe-9,8.113,9.162,0-14,1,5.8,0,1.26,0,0,0,0,0,0,0,0,0
8.34700000000004,8.40600000000006,655,ISRIC legacy profile data,NG28316_Doma-10,8.406,8.347,0-17,1,5.9,0,0.45,0,0,0,0,0,0,0,0,0
8.34800000000007,8.40700000000004,656,ISRIC legacy profile data,NG28316_Doma-11,8.407,8.348,0-18,1,5.4,0,0.22,0,0,0,0,0,0,0,0,0
8.34900000000005,8.40400000000005,657,ISRIC legacy profile data,NG28316_Doma-12,8.404,8.349,0-19,1,5.2,0,0.34,0,0,0,0,0,0,0,0,0
8.35000000000002,8.40200000000004,658,ISRIC legacy profile data,NG28316_Doma-13,8.402,8.35,0-14,1,5.2,0,0.52,0,0,0,0,0,0,0,0,0
8.77200000000005,8.15200000000004,659,ISRIC legacy profile data,NG28316_Keana-14,8.152,8.772,0-12,1,6.4,0,0.28,0,0,0,0,0,0,0,0,0
8.77000000000004,8.14900000000006,660,ISRIC legacy profile data,NG28316_Keana-15,8.149,8.77,0-17,1,6.1,0,0.61,0,0,0,0,0,0,0,0,0
8.77000000000004,8.15400000000005,661,ISRIC legacy profile data,NG28316_Keana-16,8.154,8.77,0-16,1,5.9,0,0.68,0,0,0,0,0,0,0,0,0
8.77400000000006,8.15400000000005,662,ISRIC legacy profile data,NG28316_Keana-17,8.154,8.774,0-10,1,6.1,0,0.98,0,0,0,0,0,0,0,0,0
8.54700000000003,8.47900000000004,663,ISRIC legacy profile data,NG28316_Lafia-10,8.479,8.547,0-21,1,5.8,0,0.43,0,0,0,0,0,0,0,0,0
8.54700000000003,8.47550000000007,664,ISRIC legacy profile data,NG28316_Lafia-19,8.4755,8.547,0-17,1,5.6,0,0.47,0,0,0,0,0,0,0,0,0
8.54700000000003,8.47300000000007,665,ISRIC legacy profile data,NG28316_Lafia-20,8.473,8.547,0-20,1,5.2,0,0.97,0,0,0,0,0,0,0,0,0
8.54700000000003,8.47450000000003,666,ISRIC legacy profile data,NG28316_Lafia-3,8.4745,8.547,0-19,1,6,0,0.57,0,0,0,0,0,0,0,0,0
8.77140000000003,8.33470000000005,667,ISRIC legacy profile data,NG28316_Obi-21,8.3347,8.7714,0-10,1,4.8,0,0.11,0,0,0,0,0,0,0,0,0
8.77500000000003,8.33350000000007,668,ISRIC legacy profile data,NG28316_Obi-22,8.3335,8.775,0-23,1,5.4,0,1.23,0,0,0,0,0,0,0,0,0
8.77350000000007,8.33560000000006,669,ISRIC legacy profile data,NG28316_Obi-23,8.3356,8.7735,0-18,1,5.5,0,2.4,0,0,0,0,0,0,0,0,0
8.77270000000004,8.33830000000006,670,ISRIC legacy profile data,NG28316_Obi-24,8.3383,8.7727,0-12,1,5,0,0.28,0,0,0,0,0,0,0,0,0
4.51850000000007,8.47500000000002,671,ISRIC legacy profile data,NG28428_AI,8.475,4.5185,0-10,1,6.5,0.0399526,1.686,0,0,0,0,0,0,0,0,0
4.51900000000006,8.47400000000005,672,ISRIC legacy profile data,NG28428_AII,8.474,4.519,0-30,1,6.3,0.0400275,1.453,0,0,0,0,0,0,0,0,0
4.51950000000005,8.47250000000003,673,ISRIC legacy profile data,NG28428_AIII,8.4725,4.5195,0-20,1,6.1,0.040051,1.57,0,0,0,0,0,0,0,0,0
4.74000000000007,8.66000000000003,674,ISRIC legacy profile data,NG28428_BI,8.66,4.74,0-7,1,6.9,0.053105,1.163,0,0,0,0,0,0,0,0,0
4.74400000000003,8.66400000000004,675,ISRIC legacy profile data,NG28428_BII,8.664,4.744,0-10,1,7,0.0220231,0.762,0,0,0,0,0,0,0,0,0
4.75000000000006,8.66660000000007,676,ISRIC legacy profile data,NG28428_BIII,8.6666,4.75,0-30,1,6.7,0.0639726,1.401,0,0,0,0,0,0,0,0,0
4.76400000000007,8.79400000000004,677,ISRIC legacy profile data,NG28428_CI,8.794,4.764,0-30,1,6.9,0.1345652,1.238,0,0,0,0,0,0,0,0,0
4.75800000000004,8.79700000000003,678,ISRIC legacy profile data,NG28428_CII,8.797,4.758,0-10,1,6.7,0.02,0.884,0,0,0,0,0,0,0,0,0
4.75300000000004,8.80000000000007,679,ISRIC legacy profile data,NG28428_CIII,8.8,4.753,0-30,1,6.5,0.0590189,1.564,0,0,0,0,0,0,0,0,0
8.82000000000005,6.68400000000003,680,ISRIC legacy profile data,NG28436_1,6.684,8.82,0-15,1,6.4,0.1,1.47,0,0,0,0,0,0,0,0,0
8.35000000000002,6.07000000000005,681,ISRIC legacy profile data,NG28436_2,6.07,8.35,0-21,1,6.9,0.2983051,1.76,0,0,0,0,0,0,0,0,0
8.69000000000005,5.98000000000008,682,ISRIC legacy profile data,NG28436_3,5.98,8.69,0-7,1,5.5,0.3514286,2.46,0,0,0,0,0,0,0,0,0
6.99000000000007,5.37000000000006,683,ISRIC legacy profile data,NG28436_5,5.37,6.99,0-20,1,5,0.0697248,0.76,0,0,0,0,0,0,0,0,0
7.36821600000007,5.84202600000003,684,ISRIC legacy profile data,NG28437_LC,5.842026,7.368216,0-22,1,4.8,0.1880597,1.26,0,0,0,0,0,0,0,0,0
7.37118000000004,5.84066600000006,685,ISRIC legacy profile data,NG28437_LF,5.840666,7.37118,0-10,1,5.2,0.2788732,1.98,0,0,0,0,0,0,0,0,0
7.36978500000004,5.84175300000004,686,ISRIC legacy profile data,NG28437_LM,5.841753,7.369785,0-25,1,4.9,0.2115385,1.65,0,0,0,0,0,0,0,0,0
7.36656900000003,5.84044500000005,687,ISRIC legacy profile data,NG28437_WC,5.840445,7.366569,0-11,1,4.5,0.0540541,0.6,0,0,0,0,0,0,0,0,0
7.36227900000006,5.83670300000006,688,ISRIC legacy profile data,NG28437_WF,5.836703,7.362279,0-15,1,4.6,0.087619,0.92,0,0,0,0,0,0,0,0,0
7.36450600000006,5.83942000000008,689,ISRIC legacy profile data,NG28437_WM,5.83942,7.364506,0-13,1,4.5,0.063964,0.71,0,0,0,0,0,0,0,0,0
7.62300000000005,11.184,690,ISRIC legacy profile data,NG28438_A20-5,11.184,7.623,0-25,1,5.6,0,1.1,0,0,0,0,0,0,0,0,0
7.61740000000003,11.188,691,ISRIC legacy profile data,NG28438_A24-4,11.188,7.6174,0-13,1,6.7,0,1.1,0,0,0,0,0,0,0,0,0
7.61700000000008,11.1884000000001,692,ISRIC legacy profile data,NG28438_A25-5,11.1884,7.617,0-12,1,6,0,1,0,0,0,0,0,0,0,0,0
7.61950000000007,11.1895000000001,693,ISRIC legacy profile data,NG28438_A26-1,11.1895,7.6195,0-35,1,4.1,0,0.4,0,0,0,0,0,0,0,0,0
7.61300000000006,11.183,694,ISRIC legacy profile data,NG28438_A5-4,11.183,7.613,0-4,1,4.9,0,0.48,0,0,0,0,0,0,0,0,0
7.61400000000003,11.183,695,ISRIC legacy profile data,NG28438_B11-1,11.183,7.614,0-22,1,5.4,0,0.9,0,0,0,0,0,0,0,0,0
7.62400000000002,11.184,696,ISRIC legacy profile data,NG28438_B12-6,11.184,7.624,0-16,1,4.6,0,0.8,0,0,0,0,0,0,0,0,0
7.61680000000007,11.1889,697,ISRIC legacy profile data,NG28438_B13-4,11.1889,7.6168,0-20,1,6.8,0,0.9,0,0,0,0,0,0,0,0,0
7.61300000000006,11.1750000000001,698,ISRIC legacy profile data,NG28438_C2-1,11.175,7.613,0-17,1,5.8,0,0.9,0,0,0,0,0,0,0,0,0
7.61660000000006,11.191,699,ISRIC legacy profile data,NG28438_C2-4,11.191,7.6166,0-17,1,4.1,0,2.4,0,0,0,0,0,0,0,0,0
7.61900000000003,11.1900000000001,700,ISRIC legacy profile data,NG28438_C6-1,11.19,7.619,0-15,1,3.7,0,3.5,0,0,0,0,0,0,0,0,0
7.62530000000004,11.1838000000001,701,ISRIC legacy profile data,NG28438_D10-1,11.1838,7.6253,0-8,1,5.1,0,1.4,0,0,0,0,0,0,0,0,0
7.61740000000003,11.1899,702,ISRIC legacy profile data,NG28438_D12-1,11.1899,7.6174,0-17,1,4.4,0,3,0,0,0,0,0,0,0,0,0
7.61000000000007,11.177,703,ISRIC legacy profile data,NG28438_D2-0,11.177,7.61,0-11,1,4.2,0,1.1,0,0,0,0,0,0,0,0,0
7.60900000000004,11.176,704,ISRIC legacy profile data,NG28438_D2-2,11.176,7.609,0-14,1,5.4,0,0.4,0,0,0,0,0,0,0,0,0
7.62500000000006,11.183,705,ISRIC legacy profile data,NG28438_D9-2,11.183,7.625,0-13,1,6.2,0,1.3,0,0,0,0,0,0,0,0,0
7.62300000000005,11.1820000000001,706,ISRIC legacy profile data,NG28438_E3-0,11.182,7.623,0-19,1,4.3,0,0.8,0,0,0,0,0,0,0,0,0
7.61750000000006,11.1892,707,ISRIC legacy profile data,NG28438_F1-1,11.1892,7.6175,0-20,1,5,0,0.7,0,0,0,0,0,0,0,0,0
7.60900000000004,11.179,708,ISRIC legacy profile data,NG28438_F2-0,11.179,7.609,0-20,1,5.5,0,0.8,0,0,0,0,0,0,0,0,0
4.23333300000007,11.283333,709,ISRIC legacy profile data,NG28440_J1,11.283333,4.233333,0-25,1,5.8,0.1048387,1.3,0,0,0,0,0,0,0,0,0
4.27528800000005,11.2650820000001,710,ISRIC legacy profile data,NG28440_Z1,11.265082,4.275288,0-20,1,6.2,0.0508475,0.3,0,0,0,0,0,0,0,0,0
4.28173700000002,11.2688650000001,711,ISRIC legacy profile data,NG28440_Z2,11.268865,4.281737,0-6,1,6.5,0.0310078,0.4,0,0,0,0,0,0,0,0,0
4.30349400000006,11.269399,712,ISRIC legacy profile data,NG28440_Z3,11.269399,4.303494,0-13,1,6.1,0.0699301,1,0,0,0,0,0,0,0,0,0
4.31433400000003,11.2725550000001,713,ISRIC legacy profile data,NG28440_Z4,11.272555,4.314334,0-29,1,5.9,0.0307692,0.2,0,0,0,0,0,0,0,0,0
4.31661300000007,11.2798300000001,714,ISRIC legacy profile data,NG28440_Z5,11.27983,4.316613,0-8,1,5.5,0.0310078,0.4,0,0,0,0,0,0,0,0,0
4.29932000000002,11.252193,715,ISRIC legacy profile data,NG28440_Z6,11.252193,4.29932,0-22,1,6.6,0.0310078,0.4,0,0,0,0,0,0,0,0,0
4.24000000000007,7.40000000000003,716,ISRIC legacy profile data,NG28445_3,7.4,4.24,0-6,1,6.8,0,2.93,0,0,0,0,0,0,0,0,0
4.35000000000002,7.33000000000004,717,ISRIC legacy profile data,NG28445_4,7.33,4.35,0-6,1,7.1,0,2.27,0,0,0,0,0,0,0,0,0
4.20000000000005,7.60000000000002,718,ISRIC legacy profile data,NG28445_5,7.6,4.2,0-20,1,6.4,0,1.34,0,0,0,0,0,0,0,0,0
4.78000000000003,7.10000000000002,719,ISRIC legacy profile data,NG28445_6,7.1,4.78,0-8,1,5,0,2.04,0,0,0,0,0,0,0,0,0
14.16,12.3100000000001,720,ISRIC legacy profile data,NG28446_1,12.31,14.16,0-50,1,6.8,0.2,0.42,0,0,0,0,0,0,0,0,0
14.03,12.41,721,ISRIC legacy profile data,NG28446_2,12.41,14.03,0-60,1,6.3,0.14,0.28,0,0,0,0,0,0,0,0,0
12.22,10.6300000000001,722,ISRIC legacy profile data,NG28446_3,10.63,12.22,0-60,1,6.3,0.1666667,0.4,0,0,0,0,0,0,0,0,0
12.1,10.6,723,ISRIC legacy profile data,NG28446_4,10.6,12.1,0-20,1,7,0,0.93,0,0,0,0,0,0,0,0,0
12.0000000000001,9.50000000000006,724,ISRIC legacy profile data,NG28446_5,9.5,12,0-25,1,7.4,0.18,0.72,0,0,0,0,0,0,0,0,0
10.6100000000001,9.56000000000006,725,ISRIC legacy profile data,NG28446_6,9.56,10.61,0-25,1,6.9,0.05,0.89,0,0,0,0,0,0,0,0,0
10.64,9.44000000000005,726,ISRIC legacy profile data,NG28446_7,9.44,10.64,0-31,1,6.6,0.06,1.41,0,0,0,0,0,0,0,0,0
6.35326300000003,9.05000700000005,727,ISRIC legacy profile data,NG28449_PP1,9.050007,6.353263,0-30,1,6.3,0.0439655,0.51,0,0,0,0,0,0,0,0,0
6.36255700000004,9.04094600000008,728,ISRIC legacy profile data,NG28449_PP2,9.040946,6.362557,0-20,1,6,0.05,0.5,0,0,0,0,0,0,0,0,0
6.33920700000004,9.04428500000006,729,ISRIC legacy profile data,NG28449_PP3,9.044285,6.339207,0-20,1,5.5,0.0320463,0.83,0,0,0,0,0,0,0,0,0
6.32538000000005,9.05721800000003,730,ISRIC legacy profile data,NG28449_PP4,9.057218,6.32538,0-20,1,5.5,0,0,0,0,0,0,0,0,0,0,0
6.32682300000005,9.03203600000006,731,ISRIC legacy profile data,NG28449_PP5,9.032036,6.326823,0-20,1,5.5,0.005,0.02,0,0,0,0,0,0,0,0,0
6.34028300000006,9.02154300000007,732,ISRIC legacy profile data,NG28449_PP6,9.021543,6.340283,0-20,1,6,0.015,0.33,0,0,0,0,0,0,0,0,0
6.32421800000003,9.01491800000002,733,ISRIC legacy profile data,NG28449_PP7,9.014918,6.324218,0-40,1,5.5,0.005,0.09,0,0,0,0,0,0,0,0,0
6.31284500000004,9.02779600000002,734,ISRIC legacy profile data,NG28449_PP8,9.027796,6.312845,0-20,1,6.1,0.0300752,0.4,0,0,0,0,0,0,0,0,0
6.00000000000006,6.55000000000007,735,ISRIC legacy profile data,NG3462_17,6.55,6,0-8,1,6,0.0890625,1.14,0,0,0,0,0,0,0,0,0
5.61000000000007,6.54000000000002,736,ISRIC legacy profile data,NG3462_18,6.54,5.61,0-8,1,5.7,0.1031008,1.33,0,0,0,0,0,0,0,0,0
3.90000000000003,6.83333000000005,737,ISRIC legacy profile data,NG3462_19,6.83333,3.9,0-5,1,6.4,0.2649123,3.02,0,0,0,0,0,0,0,0,0
5.62000000000006,6.55000000000007,738,ISRIC legacy profile data,NG3462_20,6.55,5.62,0-5,1,6.7,0.1605263,1.83,0,0,0,0,0,0,0,0,0
5.61000000000007,6.56000000000006,739,ISRIC legacy profile data,NG3462_21,6.56,5.61,0-5,1,4.9,0.1376923,1.79,0,0,0,0,0,0,0,0,0
7.23333300000007,5.53333300000003,740,ISRIC legacy profile data,NG3462_23,5.533333,7.233333,0-10,1,4.3,0.0920904,1.63,0,0,0,0,0,0,0,0,0
7.23333300000007,5.51000000000005,741,ISRIC legacy profile data,NG3462_24-1,5.51,7.233333,0-10,1,4.3,0.0737589,1.04,0,0,0,0,0,0,0,0,0
7.23333300000007,5.53000000000003,742,ISRIC legacy profile data,NG3462_24-10,5.53,7.233333,0-10,1,4.9,0.0559524,0.94,0,0,0,0,0,0,0,0,0
7.23333300000007,5.53000000000003,743,ISRIC legacy profile data,NG3462_24-11,5.53,7.233333,0-10,1,5.6,0.0489655,0.71,0,0,0,0,0,0,0,0,0
7.23333300000007,5.53000000000003,744,ISRIC legacy profile data,NG3462_24-12,5.53,7.233333,0-10,1,5.5,0.066875,1.07,0,0,0,0,0,0,0,0,0
7.23333300000007,5.51000000000005,745,ISRIC legacy profile data,NG3462_24-2,5.51,7.233333,0-10,1,4.4,0.0907285,1.37,0,0,0,0,0,0,0,0,0
7.23333300000007,5.52000000000004,746,ISRIC legacy profile data,NG3462_24-3,5.52,7.233333,0-10,1,4.2,0.0908497,1.39,0,0,0,0,0,0,0,0,0
7.23333300000007,5.52000000000004,747,ISRIC legacy profile data,NG3462_24-4,5.52,7.233333,0-10,1,4.3,0.0798913,1.47,0,0,0,0,0,0,0,0,0
7.23333300000007,5.52000000000004,748,ISRIC legacy profile data,NG3462_24-5,5.52,7.233333,0-10,1,4.3,0.0871951,1.43,0,0,0,0,0,0,0,0,0
7.23333300000007,5.52000000000004,749,ISRIC legacy profile data,NG3462_24-6,5.52,7.233333,0-10,1,4.5,0.08,1.52,0,0,0,0,0,0,0,0,0
7.23333300000007,5.52000000000004,750,ISRIC legacy profile data,NG3462_24-7,5.52,7.233333,0-10,1,5,0.0579268,0.95,0,0,0,0,0,0,0,0,0
7.23333300000007,5.52000000000004,751,ISRIC legacy profile data,NG3462_24-8,5.52,7.233333,0-10,1,4.7,0.0578616,0.92,0,0,0,0,0,0,0,0,0
7.23333300000007,5.53000000000003,752,ISRIC legacy profile data,NG3462_24-9,5.53,7.233333,0-10,1,4.7,0.0759777,1.36,0,0,0,0,0,0,0,0,0
8.33000000000004,5.07000000000005,753,ISRIC legacy profile data,NG3462_28,5.07,8.33,0-8,1,4.4,0.0711409,1.06,0,0,0,0,0,0,0,0,0
8.35200000000003,5.11600000000004,754,ISRIC legacy profile data,NG3462_29,5.116,8.352,0-8,1,5,0.0658915,0.85,0,0,0,0,0,0,0,0,0
8.27300000000002,5.26800000000003,755,ISRIC legacy profile data,NG3462_30,5.268,8.273,0-3,1,5.1,0.3627907,4.68,0,0,0,0,0,0,0,0,0
8.32500000000005,5.28000000000003,756,ISRIC legacy profile data,NG3462_31,5.28,8.325,0-5,1,3.6,0.0790698,1.7,0,0,0,0,0,0,0,0,0
8.28000000000003,5.27400000000006,757,ISRIC legacy profile data,NG3462_32,5.274,8.28,0-5,1,4.5,0.3092199,4.36,0,0,0,0,0,0,0,0,0
8.32400000000007,5.28740000000005,758,ISRIC legacy profile data,NG3462_33,5.2874,8.324,0-10,1,4.7,0.0992593,1.34,0,0,0,0,0,0,0,0,0
8.31300000000005,5.29000000000002,759,ISRIC legacy profile data,NG3462_34,5.29,8.313,0-8,1,4.8,0.1021583,1.42,0,0,0,0,0,0,0,0,0
8.39000000000004,5.20000000000005,760,ISRIC legacy profile data,NG3462_35,5.2,8.39,0-5,1,5,0.1469274,2.63,0,0,0,0,0,0,0,0,0
8.37000000000006,5.20000000000005,761,ISRIC legacy profile data,NG3462_36,5.2,8.37,0-4,1,4.2,0.1333333,1.64,0,0,0,0,0,0,0,0,0
7.00000000000006,5.78333300000003,762,ISRIC legacy profile data,NG7316_A,5.783333,7,0-18,1,5,0.1408451,1,0,0,0,0,0,0,0,0,0
7.49000000000007,5.41000000000003,763,ISRIC legacy profile data,NG7316_B,5.41,7.49,0-15,1,5.7,0,2.48,0,0,0,0,0,0,0,0,0
4.11000000000007,8.86500000000007,764,ISRIC legacy profile data,NG7319_M001,8.865,4.11,0-10,1,7.3,0.0602273,0.53,0,0,0,0,0,0,0,0,0
3.39400000000006,8.48800000000006,765,ISRIC legacy profile data,NG7319_M002,8.488,3.394,0-23,1,6.8,0.5071429,0.71,0,0,0,0,0,0,0,0,0
3.91600000000005,7.78650000000005,766,ISRIC legacy profile data,NG7319_M004,7.7865,3.916,0-15,1,5.9,0.0597938,0.58,0,0,0,0,0,0,0,0,0
3.91580000000005,7.79000000000002,767,ISRIC legacy profile data,NG7319_M006,7.79,3.9158,0-18,1,7.3,0.0698276,0.81,0,0,0,0,0,0,0,0,0
3.88000000000005,7.77000000000004,768,ISRIC legacy profile data,NG7319_T001,7.77,3.88,0-12,1,6.1,0.0897638,1.14,0,0,0,0,0,0,0,0,0
3.86200000000002,7.78900000000004,769,ISRIC legacy profile data,NG7319_T002,7.789,3.862,0-18,1,6,0.03,0.42,0,0,0,0,0,0,0,0,0
3.86600000000004,9.23600000000005,770,ISRIC legacy profile data,NG7319_T003,9.236,3.866,0-12,1,7.5,0.1,1.62,0,0,0,0,0,0,0,0,0
3.70900000000006,8.71300000000002,771,ISRIC legacy profile data,NG7319_T004,8.713,3.709,0-17,1,6,0.0898089,1.41,0,0,0,0,0,0,0,0,0
